Skill	Eval	Mode	Overall Result	Time	Total Tokens	Assertion #	Assertion Status	Assertion Name	Evidence	Run	Iteration
ab-testing	eval-2	with_skill	FAIL	17.5s	30753	8	FAIL	Requires email validation	judge returned unparseable response: The user is asking me to grade an agentskills.io evaluation run. I need to evaluate the model's output against a set of assertions and return strict JSON only. Le…	2	5
ab-testing	eval-3	with_skill	FAIL	15.7s	30609	1	FAIL	Identifies B2B branch (not SaaS)	judge returned unparseable response: Thinking Process: 1. **Analyze the Request:** * Task: Grade an agentskills.io evaluation run. * Role: Strict JSON-only evaluator. * Input: Model output (text resp…	3	5
ab-testing	eval-3	with_skill	FAIL	15.7s	30609	2	FAIL	Runs Phase 1 ICP definition with NAICS or industry classification	judge returned unparseable response: Thinking Process: 1. **Analyze the Request:** * Task: Grade an agentskills.io evaluation run. * Role: Strict JSON-only evaluator. * Input: Model output (text resp…	3	5
ab-testing	eval-3	with_skill	FAIL	15.7s	30609	3	FAIL	Specifies mid-market size band	judge returned unparseable response: Thinking Process: 1. **Analyze the Request:** * Task: Grade an agentskills.io evaluation run. * Role: Strict JSON-only evaluator. * Input: Model output (text resp…	3	5
ab-testing	eval-3	with_skill	FAIL	15.7s	30609	4	FAIL	Specifies Midwest US geography	judge returned unparseable response: Thinking Process: 1. **Analyze the Request:** * Task: Grade an agentskills.io evaluation run. * Role: Strict JSON-only evaluator. * Input: Model output (text resp…	3	5
ab-testing	eval-3	with_skill	FAIL	15.7s	30609	5	FAIL	Identifies trigger event (CMO hire)	judge returned unparseable response: Thinking Process: 1. **Analyze the Request:** * Task: Grade an agentskills.io evaluation run. * Role: Strict JSON-only evaluator. * Input: Model output (text resp…	3	5
ab-testing	eval-3	with_skill	FAIL	15.7s	30609	6	FAIL	Recommends Apollo/ZoomInfo + LinkedIn Sales Nav	judge returned unparseable response: Thinking Process: 1. **Analyze the Request:** * Task: Grade an agentskills.io evaluation run. * Role: Strict JSON-only evaluator. * Input: Model output (text resp…	3	5
ab-testing	eval-3	with_skill	FAIL	15.7s	30609	7	FAIL	Notes CMO hires often only on LinkedIn	judge returned unparseable response: Thinking Process: 1. **Analyze the Request:** * Task: Grade an agentskills.io evaluation run. * Role: Strict JSON-only evaluator. * Input: Model output (text resp…	3	5
ab-testing	eval-3	with_skill	FAIL	15.7s	30609	8	FAIL	Outputs B2B-branch chat table	judge returned unparseable response: Thinking Process: 1. **Analyze the Request:** * Task: Grade an agentskills.io evaluation run. * Role: Strict JSON-only evaluator. * Input: Model output (text resp…	3	5
ab-testing	eval-3	with_skill	FAIL	15.7s	30609	9	FAIL	Mentions CAN-SPAM and source URL capture	judge returned unparseable response: Thinking Process: 1. **Analyze the Request:** * Task: Grade an agentskills.io evaluation run. * Role: Strict JSON-only evaluator. * Input: Model output (text resp…	3	5
ab-testing	eval-3	with_skill	FAIL	15.7s	30609	10	FAIL	References b2b-prospecting.md	judge returned unparseable response: Thinking Process: 1. **Analyze the Request:** * Task: Grade an agentskills.io evaluation run. * Role: Strict JSON-only evaluator. * Input: Model output (text resp…	3	5
ab-testing	eval-4	with_skill	FAIL	7.4s	29909	1	PASS			4	5
ab-testing	eval-4	with_skill	FAIL	7.4s	29909	2	PASS			4	5
ab-testing	eval-4	with_skill	FAIL	7.4s	29909	3	FAIL	Recommends industry-specific directories beyond Apollo/ZoomInfo	No recommendation of industry-specific directories found in output	4	5
ab-testing	eval-4	with_skill	FAIL	7.4s	29909	4	FAIL	Mentions trade show exhibitor lists	No mention of trade show exhibitor lists in output	4	5
ab-testing	eval-4	with_skill	FAIL	7.4s	29909	5	PASS			4	5
ab-testing	eval-4	with_skill	FAIL	7.4s	29909	6	FAIL	Warns about data spottiness for industrial	No warning about data spottiness for industrial found in output	4	5
ab-testing	eval-4	with_skill	FAIL	7.4s	29909	7	FAIL	Recommends cross-verification with business websites + LinkedIn	No explicit cross-verification recommendation found in output	4	5
ab-testing	eval-4	with_skill	FAIL	7.4s	29909	8	FAIL	Notes ICP fit precision over volume	No mention of ICP fit precision over volume in output	4	5
ab-testing	eval-5	with_skill	FAIL	15.2s	30576	1	PASS			5	5
ab-testing	eval-5	with_skill	FAIL	15.2s	30576	2	FAIL	Asks about business category if not specified	Model does not ask clarifying questions about business category; provides framework without requesting user input	5	5
ab-testing	eval-5	with_skill	FAIL	15.2s	30576	3	FAIL	Defaults radius to 20km	Model mentions 'Within your service radius' but never specifies 20km default	5	5
ab-testing	eval-5	with_skill	FAIL	15.2s	30576	4	FAIL	Runs browser research workflow	Model explicitly states: 'I cannot actually browse Google Maps, Yelp, or the internet to discover real businesses'	5	5
ab-testing	eval-5	with_skill	FAIL	15.2s	30576	5	FAIL	Applies 4-tier website status classification	No actual prospects classified; template shows 'No site found' and 'Social only' but no real classification applied	5	5
ab-testing	eval-5	with_skill	FAIL	15.2s	30576	6	PASS			5	5
ab-testing	eval-5	with_skill	FAIL	15.2s	30576	7	PASS			5	5
ab-testing	eval-5	with_skill	FAIL	15.2s	30576	8	FAIL	Adds top 3 outreach targets	Template is empty with no actual business names populated	5	5
ab-testing	eval-5	with_skill	FAIL	15.2s	30576	9	FAIL	References local-prospecting.md	No reference to local-prospecting.md file anywhere in output	5	5
ab-testing	eval-5	with_skill	FAIL	15.2s	30576	10	PASS			5	5
ab-testing	eval-6	with_skill	FAIL	13.7s	30467	1	PASS			6	5
ab-testing	eval-6	with_skill	FAIL	13.7s	30467	2	PASS			6	5
ab-testing	eval-6	with_skill	FAIL	13.7s	30467	3	PASS			6	5
ab-testing	eval-6	with_skill	FAIL	13.7s	30467	4	PASS			6	5
ab-testing	eval-6	with_skill	FAIL	13.7s	30467	5	PASS			6	5
ab-testing	eval-6	with_skill	FAIL	13.7s	30467	6	PASS			6	5
ab-testing	eval-6	with_skill	FAIL	13.7s	30467	7	FAIL	Mentions cold email reputation is hard to recover	No explicit statement about reputation recovery difficulty in output	6	5
ab-testing	eval-6	with_skill	FAIL	13.7s	30467	8	FAIL	References truelist.md or data-sources.md	Reference appears only in thinking section, not in actual user-facing output	6	5
